,y
24815,0
24816,0
24817,0
24818,0
24820,0
24823,0
24824,0
24826,0
24828,0
24829,0
24830,0
24831,0
24832,0
24833,0
24834,0
24835,0
24836,0
24837,0
24838,0
24839,0
24840,0
24841,0
24842,0
24843,0
24844,0
24845,0
24846,0
24847,0
24849,0
24850,0
24851,0
24852,0
24853,0
24854,0
24855,0
24858,0
24861,0
24862,0
24863,0
24865,0
24866,0
24867,0
24868,0
24869,0
24870,0
24872,0
24873,0
24874,0
24875,0
24877,0
24879,0
24880,0
24881,0
24882,0
24884,0
24885,0
24886,0
24887,0
24889,0
24890,0
24892,0
24893,0
24894,0
24895,0
24896,0
24897,0
24898,0
24899,0
24900,0
24901,0
24902,1
24903,0
24904,0
24905,0
24906,0
24907,0
24908,0
24910,0
24911,0
24912,0
24913,0
24914,0
24915,0
24916,0
24917,0
24918,0
24920,0
24921,0
24923,0
24925,0
24926,0
24927,0
24929,0
24930,1
24931,0
24932,0
24933,0
24934,0
24935,0
24936,0
24937,0
24938,1
24940,0
24941,0
24942,0
24943,0
24945,0
24946,0
24947,0
24948,0
24949,0
24950,0
24951,0
24952,0
24954,0
24955,0
24956,0
24957,0
24958,0
24959,0
24960,0
24961,0
24962,0
24963,0
24964,0
24965,0
24966,0
24967,0
24968,0
24969,0
24971,0
24972,0
24973,0
24974,0
24975,0
24976,0
24977,0
24978,0
24979,0
24980,0
24981,0
24982,0
24983,0
24984,1
24985,1
24986,0
24987,0
24988,0
24989,0
24990,0
24991,0
24992,0
24993,0
24994,0
24995,0
24996,0
24997,0
24998,0
24999,0
25000,0
25001,0
25002,0
25003,0
25004,0
25005,0
25006,0
25007,0
25008,0
25009,0
25010,0
25011,0
25012,0
25013,0
25014,0
25015,0
25016,0
25017,0
25018,0
25019,0
25020,0
25021,0
25022,0
25023,0
25024,0
25025,0
25026,0
25027,0
25028,0
25029,0
25030,0
25031,0
25032,0
25033,0
25034,0
25035,0
25036,0
25037,0
25038,0
25040,0
25041,0
25042,0
25043,0
25044,0
25045,0
25046,0
25047,0
25048,0
25049,0
25050,0
25051,0
25052,0
25053,0
25054,0
25056,0
25057,0
25058,0
25059,0
25060,0
25061,0
25063,0
25064,0
25065,0
25066,0
25067,0
25068,0
25069,0
25070,0
25071,0
25072,0
25074,0
25076,0
25077,0
25080,0
25082,0
25083,0
25084,0
25085,0
25086,0
25087,0
25088,0
25089,0
25090,0
25091,0
25092,0
25093,0
25094,0
25095,0
25096,0
25097,0
25098,0
25101,0
25104,0
25106,0
25107,0
25108,0
25109,0
25110,0
25111,0
25112,0
25113,0
25116,0
25117,0
25118,0
25119,0
25120,0
25121,0
25123,0
25124,0
25125,0
25126,0
25127,0
25129,0
25130,0
25131,0
25132,0
25134,0
25136,0
25137,0
25138,0
25139,0
25140,0
25141,0
25142,0
25143,0
25144,0
25145,0
25146,0
25147,0
25148,0
25149,0
25150,0
25151,0
25153,0
25154,0
25155,0
25156,0
25157,0
25158,0
25159,0
25160,0
25161,0
25162,0
25163,0
25164,0
25165,0
25166,0
25167,0
25171,0
25174,0
25175,0
25176,0
25177,0
25179,0
25180,0
25181,0
25182,0
25183,0
25184,0
25185,0
25187,0
25188,0
25189,0
25190,0
25191,0
25192,0
25193,0
25194,0
25195,0
25196,0
25197,0
25198,0
25199,0
25200,0
25204,0
25205,0
25206,0
25207,0
25208,0
25209,0
25211,0
25212,0
25214,0
25215,0
25216,0
25217,0
25218,0
25219,0
25220,0
25221,0
25222,0
25223,0
25224,0
25225,0
25226,0
25227,0
25228,0
25229,0
25230,0
25231,0
25232,0
25233,0
25234,0
25235,0
25236,0
25237,0
25238,0
25239,1
25240,0
25241,0
25242,0
25244,0
25245,0
25247,0
25248,0
25249,0
25250,0
25251,0
25252,0
25253,0
25254,0
25255,0
25258,0
25259,0
25260,0
25261,0
25263,0
25264,0
25265,0
25266,0
25267,0
25268,0
25269,0
25270,0
25271,0
25272,0
25273,0
25274,0
25276,0
25277,0
25279,0
25280,0
25281,0
25282,0
25283,0
25284,0
25285,0
25286,0
25287,0
25288,0
25289,0
25290,0
25291,0
25292,0
25294,0
25295,0
25296,0
25297,0
25299,0
25300,0
25301,1
25302,0
25303,0
25304,0
25305,0
25306,0
25307,0
25308,0
25310,0
25312,0
25313,0
25314,1
25315,0
25316,0
25317,0
25320,0
25321,0
25322,0
25323,0
25324,0
25327,0
25328,0
25329,0
25330,0
25331,0
25332,0
25333,0
25334,0
25336,0
25337,0
25338,0
25339,0
25340,0
25341,0
25342,0
25343,0
25344,0
25346,0
25347,0
25348,0
25349,0
25350,0
25351,0
25353,0
25357,0
25358,0
25359,0
25360,0
25361,0
25362,0
25363,0
25365,0
25366,0
25367,0
25368,0
25369,1
25370,0
25371,0
25373,0
25374,0
25375,0
25376,0
25377,0
25378,0
25379,0
25380,0
25381,0
25382,0
25383,0
25384,0
25385,1
25386,0
25387,0
25389,0
25390,0
25391,0
25392,0
25393,0
25395,0
25396,0
25397,0
25399,0
25400,0
25401,0
25402,0
25403,0
25404,0
25405,0
25406,0
25408,1
25409,0
25410,0
25411,0
25412,0
25413,0
25414,0
25416,0
25417,0
25418,0
25419,0
25420,1
25421,0
25422,0
25423,0
25424,0
25425,0
25426,0
25427,0
25428,0
25429,0
25430,0
25431,0
25432,0
25433,0
25434,0
25435,0
25436,0
25437,0
25438,0
25439,0
25441,0
25442,0
25443,0
25444,0
25445,0
25446,0
25447,1
25448,0
25449,1
25450,0
25451,0
25453,0
25454,0
25455,0
25456,0
25457,0
25459,0
25462,0
25463,0
25466,0
25467,0
25468,0
25469,0
25470,0
25471,0
25472,0
25473,0
25475,0
25476,0
25477,0
25478,0
25479,0
25480,0
25481,0
25482,0
25483,0
25484,0
25485,0
25486,0
25487,0
25488,0
25489,0
25490,0
25492,0
25493,0
25494,0
25495,0
25496,0
25497,0
25498,0
25499,0
25500,0
25501,0
25502,0
25503,0
25504,0
25505,0
25506,0
25507,0
25508,0
25509,0
25511,0
25512,0
25513,0
25514,0
25515,0
25516,0
25517,0
25518,0
25519,1
25520,0
25521,0
25522,0
25524,0
25525,0
25526,0
25527,1
25528,1
25529,1
25530,0
25532,0
25533,0
25534,0
25535,0
25536,0
25537,0
25538,0
25539,0
25540,0
25542,0
25543,0
25544,0
25545,0
25546,0
25547,0
25548,0
25549,0
25550,0
25551,0
25552,0
25554,0
25555,0
25556,0
25557,1
25558,0
25559,0
25560,0
25561,0
25562,0
25563,0
25564,0
25565,0
25566,1
25567,1
25568,0
25569,0
25570,0
25571,0
25572,0
25573,0
25575,1
25576,0
25577,0
25578,0
25579,1
25580,0
25582,0
25583,0
25584,0
25586,0
25587,0
25588,0
25589,0
25590,0
25592,0
25593,0
25594,0
25595,0
25596,0
25597,0
25598,0
25599,0
25600,0
25601,0
25602,0
25603,0
25604,1
25605,0
25606,0
25607,0
25609,0
25610,0
25612,0
25613,0
25615,0
25616,0
25617,0
25618,0
25619,0
25620,0
25621,0
25622,0
25624,0
25625,0
25626,0
25628,0
25629,0
25630,0
25631,0
25632,0
25634,0
25635,0
25636,1
25637,1
25638,0
25639,0
25640,0
25641,0
25642,0
25643,0
25644,0
25645,0
25646,0
25647,0
25648,0
25649,0
25650,0
25651,0
25654,1
25655,0
25656,0
25659,0
25661,0
25662,0
25663,0
25664,0
25665,0
25666,0
25667,0
25668,0
25669,0
25670,0
25671,0
25672,0
25673,1
25675,0
25676,0
25677,0
25678,0
25679,0
25680,0
25681,0
25682,0
25683,0
25684,0
25685,0
25686,1
25688,0
25689,0
25690,0
25691,0
25692,1
25693,0
25694,0
25695,0
25696,0
25697,0
25699,0
25700,0
25701,0
25702,0
25703,0
25704,0
25705,0
25706,0
25707,0
25708,0
25709,0
25710,0
25711,0
25712,0
25713,0
25714,1
25715,0
25716,0
25717,1
25718,0
25719,0
25720,0
25721,1
25722,0
25723,0
25724,1
25725,0
25726,0
25727,0
25728,0
25729,0
25731,1
25732,1
25733,0
25734,0
25735,0
25736,0
25737,0
25738,0
25739,0
25740,0
25741,0
25743,0
25744,0
25745,0
25746,0
25747,0
25748,0
25749,0
25750,0
25751,0
25752,0
25753,0
25754,0
25755,0
25757,0
25758,0
25759,0
25760,0
25761,0
25762,0
25763,0
25765,0
25767,0
25769,0
25770,0
25772,0
25773,0
25775,0
25776,0
25777,0
25780,0
25781,0
25783,0
25784,0
25785,0
25786,0
25787,0
25788,0
25789,0
25790,0
25791,0
25792,0
25793,0
25794,0
25795,0
25796,0
25797,0
25798,0
25801,0
25803,0
25804,0
25805,0
25806,0
25807,0
25808,0
25809,0
25810,0
25811,0
25813,0
25814,0
25815,0
25816,0
25817,0
25819,0
25820,0
25821,0
25822,0
25823,0
25824,0
25825,0
25826,0
25827,0
25828,0
25829,0
25830,0
25831,0
25832,1
25833,0
25834,0
25835,0
25837,0
25838,0
25839,0
25840,0
25841,0
25842,0
25843,0
25844,0
25845,0
25846,0
25847,0
25848,0
25849,0
25850,0
25851,0
25852,0
25853,1
25854,0
25855,0
25856,0
25857,0
25859,0
25860,0
25861,0
25862,0
25863,0
25864,0
25865,0
25866,0
25867,0
25869,0
25870,0
25871,0
25872,0
25874,0
25875,0
25876,0
25877,0
25878,0
25879,0
25880,0
25881,0
25882,0
25883,0
25884,0
25885,0
25886,0
25887,0
25888,0
25889,1
25890,0
25891,0
25893,0
25894,0
25895,0
25896,0
25897,0
25898,0
25899,0
25900,0
25901,0
25902,0
25903,0
25905,0
25906,0
25907,0
25908,1
25909,0
25910,0
25911,0
25912,0
25913,0
25914,0
25915,0
25916,0
25917,0
25918,0
25919,0
25920,0
25921,0
25922,0
25923,0
25924,0
25925,0
25926,0
25927,0
25928,0
25929,0
25930,0
25931,1
25932,0
25933,0
25935,0
25936,0
25937,0
25938,0
25939,0
25940,0
25941,1
25942,0
25943,0
25944,0
25945,0
25946,0
25947,0
25948,0
25950,0
25952,1
25953,0
25954,0
25955,0
25957,0
25958,0
25959,0
25960,1
25961,0
25962,1
25963,0
25964,0
25966,0
25967,0
25968,0
25969,0
25970,0
25971,0
25972,0
25973,0
25974,0
25975,0
25976,0
25977,0
25978,0
25979,0
25980,0
25981,1
25982,0
25983,0
25985,0
25986,0
25987,0
25988,0
25989,0
25990,0
25991,0
25992,0
25993,0
25994,1
25995,0
25996,0
25997,0
25998,0
25999,0
26000,0
26001,0
26003,0
26004,0
26005,0
26006,0
26007,0
26008,0
26009,0
26010,0
26011,0
26012,0
26013,0
26014,0
26015,0
26016,1
26017,0
26018,0
26019,0
26020,0
26021,0
26023,0
26024,0
26025,0
26026,0
26027,0
26029,1
26030,0
26031,0
26032,0
26033,0
26034,0
26038,0
26039,0
26040,0
26041,1
26042,0
26043,0
26044,0
26045,0
26046,0
26047,1
26048,0
26049,0
26050,1
26052,0
26053,0
26054,0
26056,0
26057,0
26058,0
26059,0
26060,1
26061,0
26063,0
26064,0
26066,0
26067,0
26068,0
26069,0
26072,0
26073,0
26074,0
26075,0
26076,0
26077,0
26078,0
26079,0
26080,0
26081,0
26082,0
26083,0
26085,0
26086,0
26087,0
26088,0
26089,0
26090,0
26091,0
26092,0
26093,0
26094,0
26095,0
26097,0
26098,0
26100,0
26101,0
26102,0
26103,0
26104,0
26106,0
26107,0
26108,0
26109,0
26111,0
26113,0
26114,0
26115,0
26116,0
26117,0
26118,0
26119,0
26120,0
26121,0
26122,0
26125,0
26126,0
26128,0
26130,0
26135,0
26136,0
26137,0
26138,0
26139,0
26140,0
26141,0
26142,0
26143,0
26144,0
26145,0
26146,0
26147,0
26148,0
26149,0
26150,0
26151,0
26152,0
26154,0
26155,0
26156,0
26157,0
26160,0
26161,0
26162,0
26163,0
26164,0
26165,0
26166,0
26167,0
26170,0
26171,0
26172,0
26174,0
26175,0
26176,0
26177,0
26178,0
26179,0
26180,0
26181,0
26182,0
26183,0
26184,0
26185,0
26186,0
26187,0
26188,0
26189,0
26190,0
26192,0
26193,0
26194,0
26196,0
26197,0
26199,0
26200,0
26202,0
26203,0
26205,0
26206,0
26208,0
26209,0
26212,0
26213,0
26214,0
26215,0
26216,0
26217,0
26220,0
26221,0
26222,0
26223,0
26224,0
26225,0
26226,0
26227,0
26228,0
26229,0
26230,0
26231,0
26232,0
26233,0
26234,0
26235,0
26236,0
26237,0
26238,0
26239,0
26240,0
26241,0
26242,0
26244,1
26245,0
26246,1
26247,0
26248,0
26251,0
26252,0
26253,0
26254,0
26255,0
26256,0
26257,0
26258,0
26259,0
26261,0
26262,0
26264,0
26265,1
26267,0
26269,0
26270,0
26271,0
26272,0
26273,1
26274,0
26276,0
26278,0
26279,0
26280,0
26282,0
26283,0
26284,0
26285,0
26286,0
26287,0
26288,0
26289,0
26290,0
26291,0
26292,0
26293,0
26295,0
26296,0
26297,0
26299,0
26300,0
26301,0
26302,0
26303,0
26304,0
26306,0
26307,0
26308,0
26309,0
26310,1
26311,0
26312,0
26313,0
26314,0
26315,0
26316,0
26318,1
26319,0
26320,0
26322,0
26324,1
26325,0
26326,0
26327,0
26328,0
26330,0
26332,0
26333,0
26334,0
26335,0
26337,0
26338,0
26339,0
26340,0
26341,0
26342,1
26343,0
26344,0
26345,0
26346,0
26347,0
26348,0
26349,0
26350,0
26352,0
26353,0
26354,0
26355,0
26356,0
26357,0
26359,1
26362,0
26363,1
26364,0
26365,0
26366,0
26367,0
26368,0
26369,0
26370,0
26371,0
26372,0
26373,0
26374,0
26375,0
26376,0
26377,0
26378,0
26379,1
26380,0
26381,0
26382,0
26383,0
26384,0
26385,0
26386,0
26387,0
26388,0
26389,0
26390,0
26391,0
26392,0
26393,0
26394,1
26395,0
26396,0
26397,0
26398,1
26399,0
26400,0
26401,0
26402,0
26403,0
26404,0
26406,0
26407,0
26408,0
26409,0
26410,0
26411,0
26412,0
26413,0
26414,0
26415,0
26420,0
26421,0
26422,0
26423,0
26424,0
26425,0
26427,0
26428,0
26429,0
26430,0
26432,0
26433,0
26434,0
26435,0
26436,0
26437,0
26438,0
26439,0
26440,0
26441,1
26442,0
26444,0
26446,0
26447,0
26448,0
26449,0
26450,0
26451,0
26452,0
26453,0
26454,0
26455,0
26456,0
26457,0
26458,0
26459,0
26460,0
26461,0
26462,0
26463,0
26464,0
26465,1
26466,0
26467,0
26468,0
26469,0
26470,1
26471,0
26472,0
26473,0
26474,0
26475,0
26476,0
26477,0
26478,0
26479,0
26480,0
26481,0
26482,0
26483,0
26484,0
26485,0
26486,0
26487,0
26488,0
26489,0
26490,0
26491,0
26493,0
26494,0
26495,0
26496,0
26497,0
26498,0
26499,0
26500,0
26502,0
26503,0
26504,0
26505,0
26506,0
26507,0
26508,0
26510,0
26511,1
26512,0
26513,0
26514,0
26516,0
26517,0
26518,0
26519,0
26520,0
26521,0
26522,0
26523,1
26524,0
26525,0
26526,0
26527,0
26528,0
26529,0
26530,0
26531,0
26532,0
26533,0
26534,0
26535,0
26536,0
26538,1
26539,0
26541,0
26543,0
26544,0
26545,0
26546,0
26547,0
26548,1
26550,0
26552,0
26554,0
26556,0
26557,0
26558,0
26559,0
26560,0
26561,0
26562,0
26563,0
26566,0
26567,0
26568,0
26569,0
26570,0
26571,0
26572,0
26573,0
26574,0
26575,1
26576,0
26577,0
26578,0
26580,0
26581,0
26582,0
26583,0
26584,0
26585,0
26586,0
26587,0
26588,1
26589,0
26591,0
26592,0
26593,0
26594,0
26597,0
26598,0
26599,0
26600,0
26601,0
26602,0
26603,0
26604,0
26605,0
26606,1
26607,0
26608,0
26609,0
26610,0
26611,0
26612,0
26613,0
26614,1
26615,0
26616,0
26617,0
26618,0
26619,0
26620,0
26621,0
26622,1
26623,0
26625,0
26626,0
26627,0
26628,0
26629,0
26630,0
26631,0
26632,0
26633,1
26634,1
26635,0
26636,0
26637,0
26640,0
26641,0
26642,0
26644,0
26645,0
26646,0
26647,0
26648,0
26650,0
26651,0
26652,0
26653,0
26654,0
26655,0
26657,1
26659,0
26660,0
26661,0
26662,0
26664,0
26666,0
26667,0
26669,0
26670,0
26672,0
26673,1
26674,0
26675,0
26676,1
26677,0
26679,0
26680,0
26681,0
26682,0
26683,0
26684,0
26685,0
26686,0
26687,0
26688,0
26689,1
26690,0
26691,0
26692,1
26693,0
26695,0
26696,0
26697,0
26698,0
26699,0
26700,0
26701,0
26704,0
26705,0
26707,0
26709,0
26710,0
26711,0
26712,0
26713,0
26714,0
26715,0
26716,0
26719,0
26720,0
26722,0
26723,0
26724,0
26726,0
26727,0
26728,0
26729,0
26730,0
26731,0
26732,0
26733,0
26734,0
26735,0
26736,0
26737,0
26738,0
26739,0
26740,0
26741,0
26742,0
26743,0
26744,0
26745,0
26746,0
26748,0
26749,0
26751,0
26752,0
26753,0
26754,0
26755,0
26756,0
26757,0
26759,0
26760,0
26761,0
26762,0
26763,0
26764,0
26765,0
26766,0
26767,1
26768,0
26769,0
26772,0
26775,1
26777,0
26779,0
26780,0
26781,0
26783,0
26784,0
26785,0
26786,0
26789,0
26790,0
26791,0
26793,0
26794,0
26795,0
26796,0
26797,0
26798,0
26799,0
26800,0
26801,0
26802,0
26803,0
26804,0
26805,0
26806,0
26807,0
26808,0
26809,0
26810,0
26811,0
26814,0
26815,0
26816,0
26817,0
26818,0
26819,0
26820,0
26821,0
26822,0
26823,0
26824,0
26825,0
26826,0
26827,0
26828,0
26829,0
26830,0
26832,0
26834,0
26835,0
26836,0
26837,0
26838,0
26840,0
26843,0
26845,0
26846,0
26847,0
26848,0
26849,0
26850,0
26851,0
26852,0
26853,0
26854,0
26855,0
26856,0
26858,0
26859,0
26860,0
26861,0
26862,0
26863,0
26864,0
26865,0
26866,0
26867,0
26868,0
26869,0
26870,0
26871,0
26873,0
26874,0
26875,0
26877,1
26878,0
26879,0
26880,0
26882,0
26884,1
26887,0
26889,0
26890,0
26892,0
26893,0
26894,0
26896,0
26897,0
26898,0
26899,0
26900,0
26901,0
26902,0
26903,0
26904,0
26905,0
26906,0
26908,0
26909,0
26911,0
26913,0
26914,0
26915,0
26916,0
26917,0
26918,0
26919,0
26921,0
26922,0
26923,0
26924,0
26925,0
26926,0
26927,1
26928,0
26930,0
26931,0
26932,0
26933,1
26934,0
26935,0
26936,0
26937,0
26938,1
26939,0
26940,0
26941,0
26943,0
26944,0
26946,1
26947,1
26948,0
26949,0
26950,0
26951,0
26952,0
26953,0
26954,0
26955,0
26956,0
26957,0
26958,0
26959,0
26960,0
26961,0
26962,0
26963,0
26965,0
26966,0
26967,0
26968,0
26969,0
26972,0
26974,0
26976,0
26977,0
26978,0
26979,0
26980,1
26981,0
26982,0
26983,0
26984,0
26985,0
26986,0
26987,0
26988,0
26989,0
26990,0
26991,0
26992,0
26993,0
26994,0
26995,0
26996,0
26997,0
26998,0
26999,1
27000,0
27001,0
27002,0
27003,0
27005,0
27006,0
27007,0
27008,0
27009,0
27011,0
27012,0
27013,0
27014,0
27015,0
27017,0
27018,0
27019,0
27020,0
27021,0
27022,0
27023,0
27026,0
27028,0
27029,0
27030,0
27031,0
27032,0
27034,0
27035,0
27036,0
27037,0
27038,0
27039,0
27040,0
27043,0
27044,0
27045,0
27046,0
27047,1
27048,0
27049,0
27050,0
27051,0
27052,0
27053,0
27054,1
27055,0
27056,0
27057,0
27058,0
27059,0
27061,0
27062,0
27064,0
27066,0
27069,0
27070,0
27072,0
27073,0
27074,0
27075,0
27076,0
27077,0
27078,0
27080,0
27081,1
27082,1
27083,1
27084,0
27085,1
27088,0
27089,0
27090,0
27091,0
27092,0
27093,0
27094,0
27095,0
27096,0
27097,0
27098,0
27099,1
27101,1
27103,1
27104,1
27107,0
27108,0
27109,0
27110,0
27111,0
27112,0
27113,0
27115,0
27116,0
27117,0
27119,0
27120,0
27124,0
27126,0
27127,0
27128,0
27129,0
27130,0
27131,0
27133,0
27134,0
27135,0
27136,0
27137,0
27138,0
27139,0
27141,0
27142,0
27143,0
27144,0
27145,0
27146,0
27147,0
27148,0
27149,0
27150,0
27151,1
27152,0
27153,0
27154,1
27155,0
27157,0
27158,0
27159,0
27160,1
27162,0
27163,0
27164,0
27165,0
27166,0
27168,0
27169,0
27170,0
27171,0
27172,0
27173,0
27175,0
27176,0
27177,0
27178,1
27179,0
27180,0
27181,1
27182,0
27183,0
27184,0
27185,0
27186,0
27188,0
27189,0
27190,0
27191,0
27195,0
27196,0
27197,0
27198,0
27199,0
27200,0
27201,0
27203,0
27204,0
27205,0
27206,0
27207,0
27208,0
27209,0
27210,0
27211,0
27212,0
27213,0
27214,0
27215,0
27216,0
27217,0
27218,0
27219,0
27220,1
27223,0
27224,0
27225,0
27226,0
27227,0
27228,0
27230,0
27231,0
27232,0
27233,0
27234,0
27235,0
27236,1
27237,0
27238,0
27239,0
27240,0
27241,0
27243,0
27244,0
27245,0
27246,0
27247,0
27248,0
27249,0
27250,1
27251,0
27252,0
27254,0
27255,0
27256,0
27258,0
27260,0
27261,0
27262,0
27263,0
27265,0
27266,0
27267,0
27269,0
27270,0
27271,0
27272,0
27273,0
27274,0
27275,0
27276,0
27277,0
27279,0
27280,0
27281,0
27282,1
27283,0
27285,0
27286,0
27287,0
27288,1
27289,1
27290,0
27291,0
27293,0
27294,0
27295,0
27296,0
27297,0
27298,0
27299,0
27300,0
27301,0
27302,0
27303,0
27304,0
27305,0
27307,0
27308,0
27309,0
27310,0
27312,0
27314,0
27316,0
27317,0
27318,0
27319,0
27321,1
27324,0
27325,0
27326,0
27328,0
27330,0
27332,0
27333,0
27334,0
27335,0
27336,0
27338,0
27339,0
27340,0
27341,0
27342,0
27343,0
27344,0
27345,0
27346,0
27347,0
27348,0
27351,0
27352,0
27353,0
27354,0
27355,0
27356,0
27357,0
27358,0
27359,0
27360,0
27361,0
27362,0
27363,0
27365,0
27366,1
27367,0
27368,0
27369,0
27370,0
27373,0
27375,0
27376,0
27378,0
27379,0
27381,0
27382,0
27383,0
27384,0
27385,0
27386,0
27387,0
27388,0
27389,0
27391,0
27393,0
27394,0
27395,0
27398,0
27401,0
27403,0
27405,0
27406,0
27407,0
27408,1
27409,0
27410,0
27411,0
27412,0
27413,0
27414,0
27415,0
27416,0
27417,0
27418,0
27419,1
27420,0
27421,0
27422,0
27424,0
27425,0
27426,0
27427,0
27428,0
27430,1
27432,0
27433,0
27434,0
27435,0
27436,0
27438,0
27439,0
27441,0
27442,0
27443,0
27445,0
27446,0
27447,0
27450,0
27451,0
27452,0
27453,0
27455,0
27456,0
27457,0
27458,0
27459,0
27461,0
27462,0
27463,0
27464,0
27465,1
27466,0
27467,0
27468,1
27470,0
27473,0
27474,0
27475,0
27476,0
27477,0
27478,0
27479,0
27480,0
27481,0
27482,0
27483,0
27484,0
27485,0
27486,0
27487,0
27490,0
27491,0
27492,0
27493,0
27494,0
27495,0
27496,0
27497,0
27498,0
27499,0
27500,0
27501,0
27503,0
27504,0
27505,0
27506,0
27507,0
27508,0
27509,0
27510,0
27511,0
27512,0
27513,0
27516,0
27517,0
27518,0
27520,0
27521,0
27523,0
27525,0
27526,0
27527,0
27528,0
27529,0
27531,0
27532,0
27533,0
27534,0
27535,0
27536,0
27537,0
27538,0
27539,0
27540,0
27541,1
27542,0
27543,0
27544,0
27546,0
27548,0
27551,0
27552,0
27553,0
27554,0
27555,0
27556,0
27557,0
27558,0
27559,0
27560,0
27561,0
27562,0
27563,1
27564,0
27565,0
27566,0
27567,0
27568,0
27570,0
27571,0
27572,0
27573,0
27574,0
27575,0
27576,0
27577,0
27578,0
27579,0
27581,0
27582,0
27583,0
27585,0
27586,0
27588,0
27589,0
27590,1
27591,0
27592,0
27593,0
27595,0
27596,0
27597,0
27598,0
27599,0
27600,0
27601,0
27602,0
27604,0
27605,0
27606,0
27607,0
27608,0
27609,0
27610,0
27611,0
27612,0
27613,0
27614,0
27615,0
27617,0
27618,0
27620,0
27621,0
27622,0
27623,0
27624,0
27625,0
27626,0
27627,0
27630,0
27631,0
27632,0
27633,0
27635,0
27636,0
27637,0
27638,0
27640,0
27642,0
27643,0
27644,0
27645,0
27646,0
27647,0
27648,0
27649,0
27651,0
27654,0
27655,0
27656,0
27658,0
27660,0
27661,0
27663,0
27664,0
27665,0
27666,0
27667,0
27668,0
27670,0
27672,0
27673,0
27674,0
27676,0
27677,0
27678,0
27679,0
27680,0
27681,0
27682,0
27683,0
27684,0
27685,0
27686,0
27687,0
27688,0
27689,1
27690,1
27691,1
27692,0
27693,0
27694,0
27695,0
27696,0
27697,1
27698,1
27699,0
27700,1
27701,0
27702,0
27703,0
27704,1
27705,0
27706,0
27707,1
27708,1
27709,0
27710,0
27711,1
27712,0
27713,1
27714,0
27715,0
27716,0
27717,1
27718,1
27719,0
27720,0
27721,1
27723,1
27725,1
27726,1
27727,0
27729,1
27730,1
27731,1
27732,1
27734,1
27735,0
27736,1
27737,1
27739,0
27740,0
27741,0
27742,1
27743,0
27744,0
27745,0
27746,1
27747,0
27748,1
27749,0
27750,0
27751,1
27752,0
27753,1
27754,1
27755,0
27756,0
27757,0
27758,1
27759,1
27760,1
27761,0
27762,0
27763,1
27764,1
27765,1
27766,1
27767,1
27768,1
27769,1
27770,0
27771,0
27772,1
27773,0
27774,0
27775,0
27776,0
27777,0
27778,1
27779,0
27780,0
27781,1
27782,1
27783,0
27784,1
27785,0
27786,0
27787,1
27788,0
27789,1
27790,1
27791,0
27792,0
27793,0
27794,0
27795,1
27796,0
27797,1
27798,0
27799,0
27800,0
27801,0
27802,1
27803,1
27804,0
27805,1
27806,0
27807,1
27808,0
27809,0
27810,1
27811,1
27812,0
27813,1
27814,0
27815,0
27816,1
27817,1
27818,1
27819,0
27820,0
27821,1
27822,1
27823,1
27824,1
27825,1
27826,0
27827,1
27828,0
27829,0
27830,0
27831,0
27832,1
27833,1
27834,0
27836,1
27837,0
27838,0
27839,0
27841,0
27842,0
27843,0
27844,0
27845,0
27846,1
27847,0
27848,0
27849,1
27850,1
27852,1
27853,1
27854,0
27855,1
27856,1
27857,0
27858,0
27859,0
27860,0
27861,0
27862,1
27863,1
27864,1
27865,0
27866,1
27867,1
27868,1
27869,0
27870,1
27872,0
27873,1
27874,1
27875,0
27876,1
27877,0
27878,1
27879,0
27880,1
27881,0
27882,0
27883,1
27884,0
27885,0
27886,0
27887,0
27888,1
27889,0
27890,1
27891,1
27892,1
27893,1
27894,0
27895,1
27896,1
27897,1
27898,1
27899,1
27900,0
27901,1
27902,0
27903,0
27904,1
27905,0
27906,0
27907,0
27908,0
27909,0
27911,1
27912,0
27913,0
27914,0
27915,0
27917,1
27918,1
27919,1
27920,0
27921,1
27922,0
27923,1
27924,0
27925,1
27926,0
27927,0
27928,0
27929,0
27930,1
27931,0
27932,1
27934,1
27935,0
27936,0
27937,1
27938,0
27939,0
27940,0
27941,1
27942,1
27943,1
27945,1
27947,0
27948,0
27949,0
27952,1
27953,1
27954,0
27955,1
27956,0
27957,0
27958,1
27959,0
27960,0
27961,0
27962,1
27968,0
27969,0
27970,1
27971,0
27972,0
27973,1
27975,0
27977,0
27978,0
27979,0
27980,0
27981,0
27982,0
27983,1
27984,0
27985,0
27986,0
27987,1
27988,1
27990,0
27991,0
27992,0
27993,0
27994,1
27995,0
27996,0
27998,0
28000,0
28004,0
28005,0
28006,0
28007,0
28008,1
28009,0
28010,0
28011,0
28013,0
28016,0
28017,1
28018,0
28020,0
28021,0
28022,1
28024,0
28025,0
28027,0
28029,0
28030,0
28031,0
28033,0
28035,0
28036,0
28038,1
28039,0
28040,0
28041,0
28042,0
28043,1
28044,0
28045,0
28046,1
28047,0
28049,0
28050,0
28051,0
28052,0
28053,0
28054,1
28055,0
28056,0
28057,0
28058,0
28059,0
28060,0
28061,0
28063,0
28066,0
28067,0
28068,1
28069,0
28070,0
28071,0
28072,0
28073,0
28074,0
28075,0
28076,0
28077,0
28078,0
28079,0
28080,0
28081,0
28082,0
28083,1
